"bvs_job_id","SECONDS","job_option_id","request_entered_timestamp","requester_uuid","start_date","end_date","QUERY_RANGE_HOURS","caid","requester_firm_id","requester_account_id","hits"
"Results for query:","select J.bvs_job_id, T.SECONDS, O.job_option_id,
J.request_entered_timestamp, J.requester_uuid, J.start_date, J.end_date, 
TIMESTAMPDIFF(HOUR, J.start_date, J.end_date) as
QUERY_RANGE_HOURS,
J.caid, J.requester_firm_id, J.requester_account_id, J.hits
from bvs_client_jobs J, bvs_client_jobs_options 
O,
(

select bvs_job_id, TIMESTAMPDIFF(SECOND, min(timestamp), max(timestamp)) as 
SECONDS
from bvsm_job_state_history
where new_state in ('processing', 'secomplete') and
bvs_job_id in
(
select bvs_job_id from
(
select HH.bvs_job_id as bvs_job_id, HH.new_state as new_state, count(*) as 
Total from
bvsm_job_state_history HH, bvs_client_jobs_options OO
WHERE HH.bvs_job_id = OO.bvs_job_id
and HH.new_state in ('processing', 'secomplete')
and OO.job_option_id IN (4,7,33,34,5,6,7,8,12,18,23,28,36,43,48,51)
group by HH.bvs_job_id, HH.new_state having count(*) = 1
) JobIDWithUniqueStates
group by bvs_job_id having count(*) = 2
)
"V2XX586193C0620EA80003E0","29463","7","2021-11-16 14:29:51","29841691","2017-11-27 05:00:00","2018-06-03 04:59:59","4511","-1","9001","6609","41694"
"V2XX586193C0620EA80003E1","29839","7","2021-11-16 14:29:51","29841691","2018-06-03 05:00:00","2018-12-08 04:59:59","4511","-1","9001","6609","42329"
"V2XX586193C0620EA80003E2","28935","7","2021-11-16 14:29:51","29841691","2018-12-08 05:00:00","2019-06-14 04:59:59","4511","-1","9001","6609","43275"
"V2XX586193C0620EA80003E3","21432","7","2021-11-16 14:29:51","29841691","2019-06-14 05:00:00","2019-07-10 03:59:59","622","-1","9001","6609","6781"
"V2XX586193C06A37C6000038","2","43","2021-11-16 14:30:02","16503560","2021-11-15 00:00:00","2021-11-15 01:00:00","1","75905","<null>","<null>","1271"
"V2XX586193C06B1911000041","2","43","2021-11-16 14:30:03","16503560","2021-11-15 01:00:00","2021-11-15 02:00:00","1","75905","<null>","<null>","1226"
"V2XX586193C06B190C00002C","2","43","2021-11-16 14:30:03","16503560","2021-11-15 02:00:00","2021-11-15 03:00:00","1","75905","<null>","<null>","1653"
"V2XX586193C06C3790000033","2","43","2021-11-16 14:30:04","16503560","2021-11-15 03:00:00","2021-11-15 04:00:00","1","75905","<null>","<null>","506"
"V2XX586193C06C191400002E","2","43","2021-11-16 14:30:04","16503560","2021-11-15 04:00:00","2021-11-15 05:00:00","1","75905","<null>","<null>","512"
"V2XX586193C06D0DBB000030","1","43","2021-11-16 14:30:05","16503560","2021-11-15 05:00:00","2021-11-15 06:00:00","1","75905","<null>","<null>","1714"
"V2XX586193C06D37F4000047","2","43","2021-11-16 14:30:05","16503560","2021-11-15 06:00:00","2021-11-15 07:00:00","1","75905","<null>","<null>","3441"
"V2XX586193C06E379200002C","10","43","2021-11-16 14:30:06","16503560","2021-11-15 07:00:00","2021-11-15 08:00:00","1","75905","<null>","<null>","32950"
"V2XX586193C06E270900005F","42","43","2021-11-16 14:30:06","16503560","2021-11-15 08:00:00","2021-11-15 09:00:00","1","75905","<null>","<null>","126389"
"V2XX586193C06E379300003D","38","43","2021-11-16 14:30:06","16503560","2021-11-15 09:00:00","2021-11-15 10:00:00","1","75905","<null>","<null>","108284"
"V2XX586193C06F270D000043","35","43","2021-11-16 14:30:07","16503560","2021-11-15 10:00:00","2021-11-15 11:00:00","1","75905","<null>","<null>","109421"
"V2XX586193C06F187200002A","30","43","2021-11-16 14:30:07","16503560","2021-11-15 11:00:00","2021-11-15 12:00:00","1","75905","<null>","<null>","105809"
"V2XX586193C070186D000047","13","43","2021-11-16 14:30:08","16503560","2021-11-15 12:00:00","2021-11-15 13:00:00","1","75905","<null>","<null>","39451"
"V2XX586193C070191200001F","29","43","2021-11-16 14:30:08","16503560","2021-11-15 13:00:00","2021-11-15 14:00:00","1","75905","<null>","<null>","81174"
"V2XX586193C070378C000061","43","43","2021-11-16 14:30:08","16503560","2021-11-15 14:00:00","2021-11-15 15:00:00","1","75905","<null>","<null>","143977"
"V2XX586193C071186B000036","29","43","2021-11-16 14:30:09","16503560","2021-11-15 15:00:00","2021-11-15 16:00:00","1","75905","<null>","<null>","114857"
"V2XX586193C0713791000027","25","43","2021-11-16 14:30:09","16503560","2021-11-15 16:00:00","2021-11-15 17:00:00","1","75905","<null>","<null>","84391"
"V2XX586193C072186A00002A","5","43","2021-11-16 14:30:10","16503560","2021-11-15 17:00:00","2021-11-15 18:00:00","1","75905","<null>","<null>","18207"
"V2XX586193C0723794000024","4","43","2021-11-16 14:30:10","16503560","2021-11-15 18:00:00","2021-11-15 19:00:00","1","75905","<null>","<null>","10317"
"V2XX586193C0723833000071","1","43","2021-11-16 14:30:10","16503560","2021-11-15 19:00:00","2021-11-15 20:00:00","1","75905","<null>","<null>","2952"
"V2XX586193C0731915000030","1","43","2021-11-16 14:30:11","16503560","2021-11-15 20:00:00","2021-11-15 21:00:00","1","75905","<null>","<null>","318"
"V2XX586193C0733851000026","1","43","2021-11-16 14:30:11","16503560","2021-11-15 21:00:00","2021-11-15 22:00:00","1","75905","<null>","<null>","1691"
"V2XX586193C0743850000018","0","43","2021-11-16 14:30:12","16503560","2021-11-15 22:00:00","2021-11-15 23:00:00","1","75905","<null>","<null>","8"
"V2XX586193C07437C7000052","2","43","2021-11-16 14:30:12","16503560","2021-11-15 23:00:00","2021-11-16 00:05:00","1","75905","<null>","<null>","21"
"V2XX586193C0A039DF000202","6296","4","2021-11-16 14:30:55","16808499","2016-11-16 05:00:00","2016-12-16 04:59:59","719","-1","9001","378583","0"
"V2XX586193C0A039DF000203","2995","4","2021-11-16 14:30:55","16808499","2016-12-16 05:00:00","2017-01-15 04:59:59","719","-1","9001","378583","0"
"V2XX586193C0A039DF000204","2935","4","2021-11-16 14:30:55","16808499","2017-01-15 05:00:00","2017-02-14 04:59:59","719","-1","9001","378583","0"
"V2XX586193C0A039DF000205","660","4","2021-11-16 14:30:55","16808499","2017-02-14 05:00:00","2017-03-16 04:59:59","719","-1","9001","378583","0"
"V2XX586193C0A039DF000206","899","4","2021-11-16 14:30:55","16808499","2017-03-16 05:00:00","2017-04-15 04:59:59","719","-1","9001","378583","0"
"V2XX586193C0A039DF000207","651","4","2021-11-16 14:30:55","16808499","2017-04-15 05:00:00","2017-05-15 04:59:59","719","-1","9001","378583","0"
"V2XX586193C0A039DF000208","295","4","2021-11-16 14:30:55","16808499","2017-05-15 05:00:00","2017-06-14 04:59:59","719","-1","9001","378583","0"
"V2XX586193C0A139DF000209","296","4","2021-11-16 14:30:55","16808499","2017-06-14 05:00:00","2017-07-14 04:59:59","719","-1","9001","378583","0"
"V2XX586193C0A139DF00020A","358","4","2021-11-16 14:30:55","16808499","2017-07-14 05:00:00","2017-08-13 04:59:59","719","-1","9001","378583","0"
"V2XX586193C0A139DF00020B","657","4","2021-11-16 14:30:55","16808499","2017-08-13 05:00:00","2017-09-12 04:59:59","719","-1","9001","378583","0"
"V2XX586193C0A139DF00020C","55","4","2021-11-16 14:30:55","16808499","2017-09-12 05:00:00","2017-10-12 04:59:59","719","-1","9001","378583","0"
"V2XX586193C0A139DF00020D","57","4","2021-11-16 14:30:55","16808499","2017-10-12 05:00:00","2017-11-11 04:59:59","719","-1","9001","378583","0"
"V2XX586193C0A139DF00020E","60","4","2021-11-16 14:30:55","16808499","2017-11-11 05:00:00","2017-12-11 04:59:59","719","-1","9001","378583","0"
"V2XX586193C0A139DF00020F","2576","4","2021-11-16 14:30:55","16808499","2017-12-11 05:00:00","2018-01-10 04:59:59","719","-1","9001","378583","0"
"V2XX586193C0A239DF000210","5395","4","2021-11-16 14:30:55","16808499","2018-01-10 05:00:00","2018-02-09 04:59:59","719","-1","9001","378583","0"
"V2XX586193C0A239DF000211","59","4","2021-11-16 14:30:55","16808499","2018-02-09 05:00:00","2018-03-11 04:59:59","719","-1","9001","378583","0"
"V2XX586193C0A239DF000212","1919","4","2021-11-16 14:30:55","16808499","2018-03-11 05:00:00","2018-04-10 04:59:59","719","-1","9001","378583","0"
"V2XX586193C0A239DF000213","55","4","2021-11-16 14:30:55","16808499","2018-04-10 05:00:00","2018-05-10 04:59:59","719","-1","9001","378583","0"
"V2XX586193C0A239DF000214","2520","4","2021-11-16 14:30:55","16808499","2018-05-10 05:00:00","2018-06-09 04:59:59","719","-1","9001","378583","0"
"V2XX586193C0A239DF000215","1558","4","2021-11-16 14:30:55","16808499","2018-06-09 05:00:00","2018-07-09 04:59:59","719","-1","9001","378583","0"
"V2XX586193C0A239DF000216","3475","4","2021-11-16 14:30:55","16808499","2018-07-09 05:00:00","2018-08-08 04:59:59","719","-1","9001","378583","0"
"V2XX586193C0A339DF000217","55","4","2021-11-16 14:30:55","16808499","2018-08-08 05:00:00","2018-09-07 04:59:59","719","-1","9001","378583","0"
"V2XX586193C0A339DF000218","1137","4","2021-11-16 14:30:55","16808499","2018-09-07 05:00:00","2018-10-07 04:59:59","719","-1","9001","378583","0"
"V2XX586193C0A339DF000219","658","4","2021-11-16 14:30:55","16808499","2018-10-07 05:00:00","2018-11-06 04:59:59","719","-1","9001","378583","0"
"V2XX586193C0A339DF00021A","55","4","2021-11-16 14:30:55","16808499","2018-11-06 05:00:00","2018-12-06 04:59:59","719","-1","9001","378583","0"
"V2XX586193C0A339DF00021B","58","4","2021-11-16 14:30:55","16808499","2018-12-06 05:00:00","2019-01-05 04:59:59","719","-1","9001","378583","0"
"V2XX586193C0A339DF00021C","2937","4","2021-11-16 14:30:55","16808499","2019-01-05 05:00:00","2019-02-04 04:59:59","719","-1","9001","378583","0"
"V2XX586193C0A339DF00021D","2999","4","2021-11-16 14:30:55","16808499","2019-02-04 05:00:00","2019-03-06 04:59:59","719","-1","9001","378583","0"
"V2XX586193C0A339DF00021E","3119","4","2021-11-16 14:30:55","16808499","2019-03-06 05:00:00","2019-04-05 04:59:59","719","-1","9001","378583","0"
"V2XX586193C0A339DF00021F","1018","4","2021-11-16 14:30:55","16808499","2019-04-05 05:00:00","2019-05-05 04:59:59","719","-1","9001","378583","0"
"V2XX586193C0A339DF000220","655","4","2021-11-16 14:30:55","16808499","2019-05-05 05:00:00","2019-06-04 04:59:59","719","-1","9001","378583","0"
"V2XX586193C0A339DF000221","1738","4","2021-11-16 14:30:55","16808499","2019-06-04 05:00:00","2019-07-04 04:59:59","719","-1","9001","378583","0"
"V2XX586193C0A339DF000222","596","4","2021-11-16 14:30:55","16808499","2019-07-04 05:00:00","2019-07-10 03:59:59","142","-1","9001","378583","0"
"V2XX586193C0A339DF000224","2997","7","2021-11-16 14:30:55","16808499","2016-11-16 05:00:00","2017-05-23 04:59:59","4511","-1","9001","378583","0"
"V2XX586193C0A339DF000225","5278","7","2021-11-16 14:30:55","16808499","2017-05-23 05:00:00","2017-11-27 04:59:59","4511","-1","9001","378583","0"
"V2XX586193C0A339DF000226","5335","7","2021-11-16 14:30:55","16808499","2017-11-27 05:00:00","2018-06-03 04:59:59","4511","-1","9001","378583","0"
"V2XX586193C0A339DF000227","5817","7","2021-11-16 14:30:55","16808499","2018-06-03 05:00:00","2018-12-08 04:59:59","4511","-1","9001","378583","0"
"V2XX586193C0A339DF000228","9358","7","2021-11-16 14:30:55","16808499","2018-12-08 05:00:00","2019-06-14 04:59:59","4511","-1","9001","378583","0"
"V2XX586193C0A439DF000229","959","7","2021-11-16 14:30:55","16808499","2019-06-14 05:00:00","2019-07-10 03:59:59","622","-1","9001","378583","0"
"V2XX586193C0B639DF00022B","14941","4","2021-11-16 14:31:17","16808499","2016-11-16 05:00:00","2016-12-16 04:59:59","719","-1","9001","378583","77163"
"V2XX586193C0B639DF00022C","10378","4","2021-11-16 14:31:17","16808499","2016-12-16 05:00:00","2017-01-15 04:59:59","719","-1","9001","378583","42725"
"V2XX586193C0B639DF00022D","12238","4","2021-11-16 14:31:17","16808499","2017-01-15 05:00:00","2017-02-14 04:59:59","719","-1","9001","378583","70967"
"V2XX586193C0B639DF00022E","17999","4","2021-11-16 14:31:17","16808499","2017-02-14 05:00:00","2017-03-16 04:59:59","719","-1","9001","378583","84722"
"V2XX586193C0B639DF00022F","22138","4","2021-11-16 14:31:17","16808499","2017-03-16 05:00:00","2017-04-15 04:59:59","719","-1","9001","378583","94790"
"V2XX586193C0B639DF000230","24062","4","2021-11-16 14:31:17","16808499","2017-04-15 05:00:00","2017-05-15 04:59:59","719","-1","9001","378583","102170"
"V2XX586193C0B639DF000231","17820","4","2021-11-16 14:31:17","16808499","2017-05-15 05:00:00","2017-06-14 04:59:59","719","-1","9001","378583","97506"
"V2XX586193C0B739DF000232","23281","4","2021-11-16 14:31:17","16808499","2017-06-14 05:00:00","2017-07-14 04:59:59","719","-1","9001","378583","101482"
"V2XX586193C0B739DF000233","29216","4","2021-11-16 14:31:17","16808499","2017-07-14 05:00:00","2017-08-13 04:59:59","719","-1","9001","378583","93831"
"V2XX586193C0B739DF000234","9656","4","2021-11-16 14:31:17","16808499","2017-08-13 05:00:00","2017-09-12 04:59:59","719","-1","9001","378583","87055"
"V2XX586193C0B739DF000235","25858","4","2021-11-16 14:31:17","16808499","2017-09-12 05:00:00","2017-10-12 04:59:59","719","-1","9001","378583","126125"
"V2XX586193C0B739DF000236","4564","4","2021-11-16 14:31:17","16808499","2017-10-12 05:00:00","2017-11-11 04:59:59","719","-1","9001","378583","127227"
"V2XX586193C0B739DF000237","3960","4","2021-11-16 14:31:17","16808499","2017-11-11 05:00:00","2017-12-11 04:59:59","719","-1","9001","378583","87640"
"V2XX586193C0B739DF000238","12118","4","2021-11-16 14:31:17","16808499","2017-12-11 05:00:00","2018-01-10 04:59:59","719","-1","9001","378583","82534"
"V2XX586193C0B739DF000239","22319","4","2021-11-16 14:31:17","16808499","2018-01-10 05:00:00","2018-02-09 04:59:59","719","-1","9001","378583","129584"
"V2XX586193C0B739DF00023A","17997","4","2021-11-16 14:31:17","16808499","2018-02-09 05:00:00","2018-03-11 04:59:59","719","-1","9001","378583","103292"
"V2XX586193C0B739DF00023B","19919","4","2021-11-16 14:31:17","16808499","2018-03-11 05:00:00","2018-04-10 04:59:59","719","-1","9001","378583","115681"
"V2XX586193C0B739DF00023C","9717","4","2021-11-16 14:31:17","16808499","2018-04-10 05:00:00","2018-05-10 04:59:59","719","-1","9001","378583","131045"
"V2XX586193C0B839DF00023D","6480","4","2021-11-16 14:31:17","16808499","2018-05-10 05:00:00","2018-06-09 04:59:59","719","-1","9001","378583","104856"
"V2XX586193C0B839DF00023E","13677","4","2021-11-16 14:31:17","16808499","2018-06-09 05:00:00","2018-07-09 04:59:59","719","-1","9001","378583","100859"
"V2XX586193C0B839DF00023F","11219","4","2021-11-16 14:31:17","16808499","2018-07-09 05:00:00","2018-08-08 04:59:59","719","-1","9001","378583","101583"
"V2XX586193C0B839DF000240","5215","4","2021-11-16 14:31:17","16808499","2018-08-08 05:00:00","2018-09-07 04:59:59","719","-1","9001","378583","84875"
"V2XX586193C0B839DF000241","5397","4","2021-11-16 14:31:17","16808499","2018-09-07 05:00:00","2018-10-07 04:59:59","719","-1","9001","378583","94227"
"V2XX586193C0B839DF000242","5099","4","2021-11-16 14:31:17","16808499","2018-10-07 05:00:00","2018-11-06 04:59:59","719","-1","9001","378583","79224"
"V2XX586193C0B839DF000243","4021","4","2021-11-16 14:31:17","16808499","2018-11-06 05:00:00","2018-12-06 04:59:59","719","-1","9001","378583","75370"
"V2XX586193C0B839DF000244","11760","4","2021-11-16 14:31:17","16808499","2018-12-06 05:00:00","2019-01-05 04:59:59","719","-1","9001","378583","53146"
"V2XX586193C0B939DF000245","11620","4","2021-11-16 14:31:17","16808499","2019-01-05 05:00:00","2019-02-04 04:59:59","719","-1","9001","378583","86879"
"V2XX586193C0B939DF000246","12695","4","2021-11-16 14:31:17","16808499","2019-02-04 05:00:00","2019-03-06 04:59:59","719","-1","9001","378583","99817"
"V2XX586193C0B939DF000247","3250","4","2021-11-16 14:31:17","16808499","2019-03-06 05:00:00","2019-04-05 04:59:59","719","-1","9001","378583","102662"
"V2XX586193C0B939DF000248","7509","4","2021-11-16 14:31:17","16808499","2019-04-05 05:00:00","2019-05-05 04:59:59","719","-1","9001","378583","94602"
"V2XX586193C0B939DF000249","3981","4","2021-11-16 14:31:17","16808499","2019-05-05 05:00:00","2019-06-04 04:59:59","719","-1","9001","378583","92841"
"V2XX586193C0B939DF00024A","7967","4","2021-11-16 14:31:17","16808499","2019-06-04 05:00:00","2019-07-04 04:59:59","719","-1","9001","378583","91885"
"V2XX586193C0B939DF00024B","5794","4","2021-11-16 14:31:17","16808499","2019-07-04 05:00:00","2019-07-10 03:59:59","142","-1","9001","378583","12557"
"V2XX586193C0BA39DF00024D","31330","7","2021-11-16 14:31:17","16808499","2016-11-16 05:00:00","2017-05-23 04:59:59","4511","-1","9001","378583","43373"
"V2XX586193C0BA39DF00024E","31286","7","2021-11-16 14:31:17","16808499","2017-05-23 05:00:00","2017-11-27 04:59:59","4511","-1","9001","378583","42409"
"V2XX586193C0BA39DF00024F","20924","7","2021-11-16 14:31:17","16808499","2017-11-27 05:00:00","2018-06-03 04:59:59","4511","-1","9001","378583","41694"
"V2XX586193C0BA39DF000250","28308","7","2021-11-16 14:31:17","16808499","2018-06-03 05:00:00","2018-12-08 04:59:59","4511","-1","9001","378583","42329"
"V2XX586193C0BA39DF000251","25730","7","2021-11-16 14:31:17","16808499","2018-12-08 05:00:00","2019-06-14 04:59:59","4511","-1","9001","378583","43275"
"V2XX586193C0BA39DF000252","19011","7","2021-11-16 14:31:17","16808499","2019-06-14 05:00:00","2019-07-10 03:59:59","622","-1","9001","378583","6781"
"V2XX586193C17B385000001A","50","4","2021-11-16 14:34:34","18388661","2021-09-24 04:00:00","2021-09-25 03:59:59","23","71557","7629","334895","13"
"V2XX586193C17B3833000073","57","7","2021-11-16 14:34:34","18388661","2021-09-24 04:00:00","2021-09-25 03:59:59","23","71557","7629","334895","0"
"V2XX586193C847379200002E","20","51","2021-11-16 15:03:32","11276014","2021-11-09 04:59:00","2021-11-15 04:59:59","144","9001","9001","30246687","10793"
"V2XX586193CD130EA90001AF","672","7","2021-11-16 15:24:02","21864232","2021-10-01 06:00:00","2021-10-14 03:59:59","309","76437","1347","11257","0"
"V2XX586193CD1339DE0000AD","1","51","2021-11-16 15:24:02","21864232","2021-10-14 03:59:59","2021-10-31 22:00:59","426","76437","1347","11257","0"
"V2XX586193CD220EA80003EF","1","5","2021-11-16 15:24:18","20480581","2021-11-13 05:00:00","2021-11-16 04:59:59","71","74277","5821","30170043","2"
"V2XX586193CD30384F00002A","644","7","2021-11-16 15:24:32","21864232","2021-10-01 06:00:00","2021-10-14 03:59:59","309","76437","1347","11257","28"
"V2XX586193CD31174600002C","1","51","2021-11-16 15:24:32","21864232","2021-10-14 03:59:59","2021-10-31 22:00:59","426","76437","1347","11257","0"
"V2XX586193D0041914000030","34","4","2021-11-16 15:36:36","30959011","2021-10-13 04:00:00","2021-10-14 03:59:59","23","17974","8055","30353265","0"
"V2XX586193D005266200002D","1","51","2021-11-16 15:36:36","30959011","2021-10-14 03:59:59","2021-10-14 03:59:59","0","17974","8055","30353265","8"
"V2XX586193E03451C1000042","2663","4","2021-11-16 16:45:39","26604089","2018-08-18 04:00:00","2018-08-19 03:59:59","23","74111","854822","30421889","230"
"V2XX586193E46B385A00003D","1","51","2021-11-16 17:03:39","25330728","2021-11-12 05:00:00","2021-11-13 04:59:59","23","68679","33915","30248090","330"
"V2XX586193EB461913000046","19349","7","2021-11-16 17:32:54","6776654","2019-11-30 23:00:00","2019-12-31 22:59:59","743","69887","5165","415479","23363"
"V2XX586193ED2C385900003E","21525","4","2021-11-16 17:41:00","26604089","2021-11-15 05:00:00","2021-11-16 04:59:59","23","74111","854822","30421889","25294"
"V2XX586193EED3379900002B","57","4","2021-11-16 17:48:02","5614698","2021-04-08 04:00:00","2021-04-08 16:15:59","12","23156","1690","734516","0"
"V2XX586193EED318CE000045","21","7","2021-11-16 17:48:02","5614698","2021-04-08 04:00:00","2021-04-08 16:15:59","12","23156","1690","734516","0"
"V2XX586193EEF80DC0000032","36","4","2021-11-16 17:48:40","5614698","2021-04-08 04:00:00","2021-04-08 16:15:59","12","23156","1690","734516","64"
"V2XX586193EEF8270B000051","106","7","2021-11-16 17:48:40","5614698","2021-04-08 04:00:00","2021-04-08 16:15:59","12","23156","1690","734516","252"
"V2XX586193F26C266900002D","60","4","2021-11-16 18:03:23","5614698","2021-04-08 04:00:00","2021-04-08 16:15:59","12","23156","1690","734516","882"
"V2XX586193F26C187200002E","180","7","2021-11-16 18:03:23","5614698","2021-04-08 04:00:00","2021-04-08 16:15:59","12","23156","1690","734516","454"
"V2XX586193FD08191100004B","17047","4","2021-11-16 18:48:39","30138147","2016-11-17 08:00:00","2016-12-17 07:59:59","719","93233","1284","554953","3365"
"V2XX586193FD08191100004C","17047","4","2021-11-16 18:48:39","30138147","2016-12-17 08:00:00","2017-01-16 07:59:59","719","93233","1284","554953","2158"
"V2XX586193FD08191100004D","17047","4","2021-11-16 18:48:39","30138147","2017-01-16 08:00:00","2017-02-15 07:59:59","719","93233","1284","554953","3857"
"V2XX586193FD08191100004E","17047","4","2021-11-16 18:48:39","30138147","2017-02-15 08:00:00","2017-03-17 07:59:59","719","93233","1284","554953","4716"
"V2XX586193FD08191100004F","17047","4","2021-11-16 18:48:39","30138147","2017-03-17 08:00:00","2017-04-16 07:59:59","719","93233","1284","554953","4134"
"V2XX586193FD081911000050","17047","4","2021-11-16 18:48:39","30138147","2017-04-16 08:00:00","2017-05-16 07:59:59","719","93233","1284","554953","5290"
"V2XX586193FD081911000051","17047","4","2021-11-16 18:48:39","30138147","2017-05-16 08:00:00","2017-06-15 07:59:59","719","93233","1284","554953","5546"
"V2XX586193FD081911000052","17048","4","2021-11-16 18:48:39","30138147","2017-06-15 08:00:00","2017-07-15 07:59:59","719","93233","1284","554953","6987"
"V2XX586193FD081911000053","17048","4","2021-11-16 18:48:39","30138147","2017-07-15 08:00:00","2017-08-14 07:59:59","719","93233","1284","554953","5576"
"V2XX586193FD081911000054","17048","4","2021-11-16 18:48:39","30138147","2017-08-14 08:00:00","2017-09-13 07:59:59","719","93233","1284","554953","5628"
"V2XX586193FD081911000055","17048","4","2021-11-16 18:48:39","30138147","2017-09-13 08:00:00","2017-10-13 07:59:59","719","93233","1284","554953","6653"
"V2XX586193FD081911000056","17047","4","2021-11-16 18:48:39","30138147","2017-10-13 08:00:00","2017-11-12 07:59:59","719","93233","1284","554953","6013"
"V2XX586193FD091911000057","17047","4","2021-11-16 18:48:39","30138147","2017-11-12 08:00:00","2017-12-12 07:59:59","719","93233","1284","554953","6232"
"V2XX586193FD091911000058","17047","4","2021-11-16 18:48:39","30138147","2017-12-12 08:00:00","2018-01-11 07:59:59","719","93233","1284","554953","5227"
"V2XX586193FD091911000059","17047","4","2021-11-16 18:48:39","30138147","2018-01-11 08:00:00","2018-02-10 07:59:59","719","93233","1284","554953","8482"
"V2XX586193FD09191100005A","17047","4","2021-11-16 18:48:39","30138147","2018-02-10 08:00:00","2018-03-12 07:59:59","719","93233","1284","554953","6778"
"V2XX586193FD09191100005B","17047","4","2021-11-16 18:48:39","30138147","2018-03-12 08:00:00","2018-04-11 07:59:59","719","93233","1284","554953","9534"
"V2XX586193FD09191100005C","17047","4","2021-11-16 18:48:39","30138147","2018-04-11 08:00:00","2018-05-11 07:59:59","719","93233","1284","554953","11502"
"V2XX586193FD09191100005D","17047","4","2021-11-16 18:48:39","30138147","2018-05-11 08:00:00","2018-06-10 07:59:59","719","93233","1284","554953","8220"
"V2XX586193FD09191100005E","17047","4","2021-11-16 18:48:39","30138147","2018-06-10 08:00:00","2018-07-10 07:59:59","719","93233","1284","554953","7296"
"V2XX586193FD09191100005F","17047","4","2021-11-16 18:48:39","30138147","2018-07-10 08:00:00","2018-08-09 07:59:59","719","93233","1284","554953","7836"
"V2XX586193FD091911000060","17047","4","2021-11-16 18:48:39","30138147","2018-08-09 08:00:00","2018-09-08 07:59:59","719","93233","1284","554953","7040"
"V2XX586193FD091911000061","17047","4","2021-11-16 18:48:39","30138147","2018-09-08 08:00:00","2018-10-08 07:59:59","719","93233","1284","554953","8412"
"V2XX586193FD091911000062","17047","4","2021-11-16 18:48:39","30138147","2018-10-08 08:00:00","2018-11-07 07:59:59","719","93233","1284","554953","6300"
"V2XX586193FD091911000063","17046","4","2021-11-16 18:48:39","30138147","2018-11-07 08:00:00","2018-12-07 07:59:59","719","93233","1284","554953","4437"
"V2XX586193FD091911000064","17046","4","2021-11-16 18:48:39","30138147","2018-12-07 08:00:00","2019-01-06 07:59:59","719","93233","1284","554953","3734"
"V2XX586193FD0A1911000065","17046","4","2021-11-16 18:48:39","30138147","2019-01-06 08:00:00","2019-02-05 07:59:59","719","93233","1284","554953","6753"
"V2XX586193FD0A1911000066","17046","4","2021-11-16 18:48:39","30138147","2019-02-05 08:00:00","2019-03-07 07:59:59","719","93233","1284","554953","7286"
"V2XX586193FD0A1911000067","17046","4","2021-11-16 18:48:39","30138147","2019-03-07 08:00:00","2019-04-06 07:59:59","719","93233","1284","554953","8605"
"V2XX586193FD0A1911000068","17046","4","2021-11-16 18:48:39","30138147","2019-04-06 08:00:00","2019-05-06 07:59:59","719","93233","1284","554953","7824"
"V2XX586193FD0A1911000069","17046","4","2021-11-16 18:48:39","30138147","2019-05-06 08:00:00","2019-06-05 07:59:59","719","93233","1284","554953","7373"
"V2XX586193FD0A191100006A","17046","4","2021-11-16 18:48:39","30138147","2019-06-05 08:00:00","2019-07-05 07:59:59","719","93233","1284","554953","8553"
"V2XX586193FD0A191100006B","17046","4","2021-11-16 18:48:39","30138147","2019-07-05 08:00:00","2019-08-04 07:59:59","719","93233","1284","554953","14373"
"V2XX586193FD0A191100006C","17046","4","2021-11-16 18:48:39","30138147","2019-08-04 08:00:00","2019-09-03 07:59:59","719","93233","1284","554953","11301"
"V2XX586193FD0A191100006D","17046","4","2021-11-16 18:48:39","30138147","2019-09-03 08:00:00","2019-10-03 07:59:59","719","93233","1284","554953","15789"
"V2XX586193FD0A191100006E","17046","4","2021-11-16 18:48:39","30138147","2019-10-03 08:00:00","2019-11-02 07:59:59","719","93233","1284","554953","14749"
"V2XX586193FD0A191100006F","17046","4","2021-11-16 18:48:39","30138147","2019-11-02 08:00:00","2019-12-02 07:59:59","719","93233","1284","554953","15850"
"V2XX586193FD0A1911000070","17044","4","2021-11-16 18:48:39","30138147","2019-12-02 08:00:00","2020-01-01 07:59:59","719","93233","1284","554953","11379"
"V2XX586193FD0A1911000071","17044","4","2021-11-16 18:48:39","30138147","2020-01-01 08:00:00","2020-01-31 07:59:59","719","93233","1284","554953","22570"
"V2XX586193FD0B1911000072","17044","4","2021-11-16 18:48:39","30138147","2020-01-31 08:00:00","2020-02-01 07:59:59","23","93233","1284","554953","455"
"V2XX586193FD0B186D000056","17044","7","2021-11-16 18:48:39","30138147","2016-11-17 08:00:00","2017-05-24 07:59:59","4511","93233","1284","554953","5"
"V2XX586193FD0B186D000057","17044","7","2021-11-16 18:48:39","30138147","2017-05-24 08:00:00","2017-11-28 07:59:59","4511","93233","1284","554953","11"
"V2XX586193FD0B186D000058","17044","7","2021-11-16 18:48:39","30138147","2017-11-28 08:00:00","2018-06-04 07:59:59","4511","93233","1284","554953","29"
"V2XX586193FD0B186D000059","17044","7","2021-11-16 18:48:39","30138147","2018-06-04 08:00:00","2018-12-09 07:59:59","4511","93233","1284","554953","22"
